2714408176;2714408183;161.202.148.240;161.202.148.247;-;
2714411632;2714411647;161.202.162.112;161.202.162.127;-;
2714411832;2714411839;161.202.163.56;161.202.163.63;-;
2714412152;2714412159;161.202.164.120;161.202.164.127;-;
2714412832;2714412863;161.202.167.32;161.202.167.63;-;
2714413184;2714413215;161.202.168.128;161.202.168.159;-;
2714414696;2714414703;161.202.174.104;161.202.174.111;-;
2714415072;2714415087;161.202.175.224;161.202.175.239;-;
2714415648;2714415679;161.202.178.32;161.202.178.63;-;
2714416864;2714416895;161.202.182.224;161.202.182.255;-;
2714417152;2714417183;161.202.184.0;161.202.184.31;-;
2714417344;2714417351;161.202.184.192;161.202.184.199;-;
2714417568;2714417575;161.202.185.160;161.202.185.167;-;
2714417744;2714417759;161.202.186.80;161.202.186.95;-;
2714419232;2714419247;161.202.192.32;161.202.192.47;-;
2714420672;2714420703;161.202.197.192;161.202.197.223;-;
2714420784;2714420799;161.202.198.48;161.202.198.63;-;
2714421504;2714421535;161.202.201.0;161.202.201.31;-;
2714421600;2714421631;161.202.201.96;161.202.201.127;-;
2714422272;2714422335;161.202.204.0;161.202.204.63;-;
2714427648;2714427679;161.202.225.0;161.202.225.31;-;
2714428672;2714428703;161.202.229.0;161.202.229.31;-;
2714428756;2714428759;161.202.229.84;161.202.229.87;-;
2714432400;2714432415;161.202.243.144;161.202.243.159;-;
2714432680;2714432687;161.202.244.168;161.202.244.175;-;
2714435392;2714435423;161.202.255.64;161.202.255.95;-;
2818639168;2818639183;168.1.5.64;168.1.5.79;-;
2818653776;2818653791;168.1.62.80;168.1.62.95;-;
2818655124;2818655127;168.1.67.148;168.1.67.151;-;
2818655872;2818655887;168.1.70.128;168.1.70.143;-;
2837858496;2837858527;169.38.72.192;169.38.72.223;-;
2838269792;2838269823;169.44.143.96;169.44.143.127;-;
2838271336;2838271343;169.44.149.104;169.44.149.111;-;
2838272160;2838272175;169.44.152.160;169.44.152.175;-;
2838276200;2838276207;169.44.168.104;169.44.168.111;-;
2838316688;2838316703;169.45.70.144;169.45.70.159;-;
2838320144;2838320159;169.45.84.16;169.45.84.31;-;
2838320576;2838320607;169.45.85.192;169.45.85.223;-;
2838322912;2838322919;169.45.94.224;169.45.94.231;-;
2838323944;2838323951;169.45.98.232;169.45.98.239;-;
2838326424;2838326431;169.45.108.152;169.45.108.159;-;
2838387704;2838387711;169.46.91.248;169.46.91.255;-;
2838436736;2838436767;169.47.27.128;169.47.27.159;-;
2838441000;2838441007;169.47.44.40;169.47.44.47;-;
2838444064;2838444095;169.47.56.32;169.47.56.63;-;
2838631800;2838631807;169.50.21.120;169.50.21.127;-;
2838636864;2838636879;169.50.41.64;169.50.41.79;-;
2838640768;2838640783;169.50.56.128;169.50.56.143;-;
2838672288;2838672303;169.50.179.160;169.50.179.175;-;
2838709064;2838709071;169.51.67.72;169.51.67.79;-;
2838835744;2838835759;169.53.50.32;169.53.50.47;-;
2838855744;2838855759;169.53.128.64;169.53.128.79;-;
2838859152;2838859167;169.53.141.144;169.53.141.159;-;
2838886976;2838886991;169.53.250.64;169.53.250.79;-;
2838933344;2838933375;169.54.175.96;169.54.175.127;-;
2838933416;2838933423;169.54.175.168;169.54.175.175;-;
2838933712;2838933727;169.54.176.208;169.54.176.223;-;
2838935776;2838935807;169.54.184.224;169.54.184.255;-;
2838941408;2838941423;169.54.206.224;169.54.206.239;-;
2838969606;2838969606;169.55.61.6;169.55.61.6;-;
2838969682;2838969682;169.55.61.82;169.55.61.82;-;
2838969797;2838969797;169.55.61.197;169.55.61.197;-;
2838985856;2838985871;169.55.124.128;169.55.124.143;-;
2839020224;2839020239;169.56.2.192;169.56.2.207;-;
2839020384;2839020399;169.56.3.96;169.56.3.111;-;
2839037520;2839037535;169.56.70.80;169.56.70.95;-;
2839037672;2839037679;169.56.70.232;169.56.70.239;-;
2839038144;2839038175;169.56.72.192;169.56.72.223;-;
2839038528;2839038543;169.56.74.64;169.56.74.79;-;
2839052352;2839052359;169.56.128.64;169.56.128.71;-;
2839052560;2839052575;169.56.129.16;169.56.129.31;-;
2839052640;2839052671;169.56.129.96;169.56.129.127;-;
2839052832;2839052847;169.56.130.32;169.56.130.47;-;
2839052896;2839052927;169.56.130.96;169.56.130.127;-;
2839053098;2839053099;169.56.131.42;169.56.131.43;-;
2839053248;2839053263;169.56.131.192;169.56.131.207;-;
2839053280;2839053327;169.56.131.224;169.56.132.15;-;
2839053544;2839053551;169.56.132.232;169.56.132.239;-;
2839053642;2839053643;169.56.133.74;169.56.133.75;-;
2839053648;2839053663;169.56.133.80;169.56.133.95;-;
2839053728;2839053759;169.56.133.160;169.56.133.191;-;
2839053920;2839053951;169.56.134.96;169.56.134.127;-;
2839054096;2839054111;169.56.135.16;169.56.135.31;-;
2839054128;2839054143;169.56.135.48;169.56.135.63;-;
2839054152;2839054159;169.56.135.72;169.56.135.79;-;
2839054624;2839054663;169.56.137.32;169.56.137.71;-;
2839054752;2839054783;169.56.137.160;169.56.137.191;-;
2839055040;2839055043;169.56.138.192;169.56.138.195;-;
2839055064;2839055071;169.56.138.216;169.56.138.223;-;
2839055360;2839055391;169.56.140.0;169.56.140.31;-;
2839055456;2839055487;169.56.140.96;169.56.140.127;-;
2839055520;2839055551;169.56.140.160;169.56.140.191;-;
2839055600;2839055607;169.56.140.240;169.56.140.247;-;
2839055840;2839055935;169.56.141.224;169.56.142.63;-;
2839056128;2839056191;169.56.143.0;169.56.143.63;-;
2839056288;2839056303;169.56.143.160;169.56.143.175;-;
2957201904;2957201919;176.67.81.240;176.67.81.255;-;
3112255968;3112255983;185.129.65.224;185.129.65.239;-;
3112455680;3112455935;185.132.78.0;185.132.78.255;-;
3165442048;3165442303;188.172.208.0;188.172.208.255;-;
3262473986;3262473986;194.117.103.2;194.117.103.2;-;
3262473994;3262473995;194.117.103.10;194.117.103.11;-;
3262473999;3262473999;194.117.103.15;194.117.103.15;-;
3262474001;3262474001;194.117.103.17;194.117.103.17;-;
3262474003;3262474003;194.117.103.19;194.117.103.19;-;
3262474005;3262474005;194.117.103.21;194.117.103.21;-;
3262474008;3262474009;194.117.103.24;194.117.103.25;-;
3262474039;3262474039;194.117.103.55;194.117.103.55;-;
3262474064;3262474064;194.117.103.80;194.117.103.80;-;
3262474071;3262474071;194.117.103.87;194.117.103.87;-;
3262474119;3262474119;194.117.103.135;194.117.103.135;-;
3262474140;3262474140;194.117.103.156;194.117.103.156;-;
3262474168;3262474168;194.117.103.184;194.117.103.184;-;
3262474174;3262474174;194.117.103.190;194.117.103.190;-;
3262474178;3262474178;194.117.103.194;194.117.103.194;-;
3278939968;3278939971;195.112.167.64;195.112.167.67;-;
3278940068;3278940071;195.112.167.164;195.112.167.167;-;
3278942208;3278942211;195.112.176.0;195.112.176.3;-;
3278942552;3278942555;195.112.177.88;195.112.177.91;-;
3278942592;3278942595;195.112.177.128;195.112.177.131;-;
3278942604;3278942607;195.112.177.140;195.112.177.143;-;
3278942680;3278942683;195.112.177.216;195.112.177.219;-;
3558275072;3558275839;212.22.248.0;212.22.250.255;-;
3560945044;3560945047;212.63.181.148;212.63.181.151;-;
3560945132;3560945135;212.63.181.236;212.63.181.239;-;
3560945434;3560945434;212.63.183.26;212.63.183.26;-;
3560945438;3560945438;212.63.183.30;212.63.183.30;-;
3560945459;3560945459;212.63.183.51;212.63.183.51;-;
3560945473;3560945473;212.63.183.65;212.63.183.65;-;
3560945477;3560945477;212.63.183.69;212.63.183.69;-;
3560945588;3560945591;212.63.183.180;212.63.183.183;-;
3645887120;3645887123;217.79.210.144;217.79.210.147;-;
3645887168;3645887199;217.79.210.192;217.79.210.223;-;
