1350215784;1350215787;80.122.168.104;80.122.168.107;-;
1350217348;1350217351;80.122.174.132;80.122.174.135;-;
1350217408;1350217423;80.122.174.192;80.122.174.207;-;
1350217696;1350217711;80.122.175.224;80.122.175.239;-;
1357053952;1357119487;80.227.0.0;80.227.255.255;-;
1357895424;1357895679;80.239.215.0;80.239.215.255;-;
1360990464;1360990719;81.31.17.0;81.31.17.255;-;
1364823296;1364823311;81.89.141.0;81.89.141.15;-;
1365218072;1365218079;81.95.147.24;81.95.147.31;-;
1365218490;1365218491;81.95.148.186;81.95.148.187;-;
1365218688;1365218695;81.95.149.128;81.95.149.135;-;
1365218920;1365218927;81.95.150.104;81.95.150.111;-;
1365219138;1365219139;81.95.151.66;81.95.151.67;-;
1365219504;1365219511;81.95.152.176;81.95.152.183;-;
1365219784;1365219791;81.95.153.200;81.95.153.207;-;
1365220447;1365220447;81.95.156.95;81.95.156.95;-;
1365221056;1365221063;81.95.158.192;81.95.158.199;-;
1383103472;1383103487;82.112.123.240;82.112.123.255;-;
1389200896;1389201919;82.205.134.0;82.205.137.255;-;
1389202176;1389203551;82.205.139.0;82.205.144.95;-;
1389203568;1389203743;82.205.144.112;82.205.145.31;-;
1389203776;1389203967;82.205.145.64;82.205.145.255;-;
1389204000;1389204223;82.205.146.32;82.205.146.255;-;
1389204256;1389204799;82.205.147.32;82.205.149.63;-;
1389204864;1389204879;82.205.149.128;82.205.149.143;-;
1389204896;1389205247;82.205.149.160;82.205.150.255;-;
1389205504;1389205631;82.205.152.0;82.205.152.127;-;
1389205760;1389205791;82.205.153.0;82.205.153.31;-;
1389205824;1389206143;82.205.153.64;82.205.154.127;-;
1389206176;1389206783;82.205.154.160;82.205.156.255;-;
1389207040;1389207423;82.205.158.0;82.205.159.127;-;
1389207488;1389207551;82.205.159.192;82.205.159.255;-;
1389207808;1389209887;82.205.161.0;82.205.169.31;-;
1389209904;1389210143;82.205.169.48;82.205.170.31;-;
1389210208;1389210271;82.205.170.96;82.205.170.159;-;
1389210304;1389210623;82.205.170.192;82.205.171.255;-;
1389210656;1389210687;82.205.172.32;82.205.172.63;-;
1389210720;1389210767;82.205.172.96;82.205.172.143;-;
1389210784;1389210815;82.205.172.160;82.205.172.191;-;
1389210848;1389211135;82.205.172.224;82.205.173.255;-;
